,Tweet content,Latitude,Longitude
150291,Evenings 💋✌🏻️ #HardRock #beachstyle #HardRockRivieraMaya #Love #style #beach #vitaminsea… https://t.co/5CFSi3Otuy,20.50849103,-87.21236677
36243,"Wind 2.0 mph ENE. Barometer 30.251 in, Rising. Temperature 61.4 °F. Rain today 0.00 in. Humidity 57%",40.56805556,-84.19638888999998
35652,Bella practicing for the next #olympics ! #diving #swimming #fun #puntagorda #florida @ Rum Cay… https://t.co/KRX9N3yxDt,26.9221592,-82.0625229
16825,"I'm at Border of San Francisco/Daly City in Daly City, CA https://t.co/Kr6DXFFcbr",37.7100455,-122.46767442
172697,Joshua Mehigan in full Beethoven mode #BrooklynPoetsYawp @ 61 Local https://t.co/XXar4kR5WT,40.687112,-73.99086
143618,Tour Day 5: Chilly arrival at Tahoe but with the best company. @… https://t.co/jlWuulLMex,39.0022,-119.955
117913,Special delivery! How many cupcakes do you think can fit into one US mail truck? #noswiping @… https://t.co/teS7Vv2AgX,36.0981129,-80.24736394
183183,"We're #hiring! Click to apply: CSR - https://t.co/Sl6NEAV5v2 #CustomerService #Brentwood, TN #Job #Jobs",36.0331164,-86.7827772
198073,"Can you recommend anyone for this #Sales #job? https://t.co/pzi8E5dTzb #Wauwatosa, WI #Hiring #CareerArc",43.063846399999996,-88.04439840000002
153025,Hanging out with young Simba in Huntington today! @ Pullman Square https://t.co/WgKgDvgvPc,38.42222222,-82.44333333
153952,Just posted a photo @ Frances Slocum State Park https://t.co/5tHmG830rb,41.34,-75.89138889
170610,"#Healthcare #Job alert: Nurse Practitioner - Hyperbaric Wound Care | Aurora Health Care | #MILWAUKEE, WI https://t.co/SWwiznXgYu #Jobs",42.989578,-87.950789
70041,"BJ's Restaurants, Inc.: Restaurant Manager- Wichita, KS (#Wichita, KS) https://t.co/2hWHiAIEaq #Hospitality #Job #Jobs #Hiring #CareerArc",37.661429299999995,-97.2329255
179821,"See our latest #LasVegas, NV #job and click to apply: RN I Rehab (FT 7:00am-7:30pm) DSH - https://t.co/fWUXCKE921 #VHSCareers #Hiring",36.169941200000004,-115.13982959999998
41872,"#CriminalMischief at Jackson Ave, Winter Park, FL 32789. #orlpol #ocso",28.5913152,-81.370789
56275,"See our latest #PaloAlto, CA #job and click to apply: Administrative Assistant I - Radiology ( 1.0 FTE,... - https://t.co/oyTRPNtKnP",37.441883399999995,-122.14301950000001
192608,Tonight I have the honor of rocking my homie @chefkevashade watch party! Catch him on… https://t.co/TL5btwevZE,32.783958399999996,-96.78604890000001
168660,Cowlady cactus concho combo #cccc @ New Tribe Tattooing and Piercing Toronto https://t.co/o8nA8U0MlV,43.6503299,-79.39018
182199,"Want to work at hhgregg? We're #hiring in #Clearwater, FL! Click for details: https://t.co/2BGsh5HZbR #Sales #Job #Jobs #CareerArc",27.9658533,-82.8001026
101548,"My babies! My hearts! 2016 Schedule!! 
#DallasCowboys

Lort hammercy… https://t.co/6J0pv7Px3I",32.7833,-96.8
120101,#wtf I think the #frog of #rainforestcafe is a lil bit touchy with ma #fiance #lol #sanantonio… https://t.co/jzw8HsuqAC,29.4256997,-98.4865037
188281,"I'm at Marion Motor Lodge in St Augustine, FL https://t.co/JZOpGCZrRI",29.89115716,-81.31036798
57811,Happy TGIF!! Time for some wine Cheers!!,36.804605,-119.70420159999998
107553,"Want to work at MountainView Hospital? We're #hiring in #LasVegas, NV! Click for details: https://t.co/Gr0SjMjRMt https://t.co/dueh6hvWNA",36.215642700000004,-115.2489061
73955,turbosmart bov installed... sounds great. heidicreal says the cars… https://t.co/HFImrlmzc3,33.6005516,-117.16392820000002
32240,Trash talked the Phillies the entire game. Guys next to me suddenly shocked to find out I am not a Phillies fan. Hahahahahah,39.90736419,-75.16931581999998
128099,2016 CollectiveCon - &amp; visit our One Stop All Cosplay Magazine website: https://t.co/QzeE20pU4k… https://t.co/LAoA9voGU4,30.32669419,-81.64090768
52604,Cheers to the freakin' weekend.😈 @ Grand Haven Pier https://t.co/gDp7gMK2dD,43.05741866,-86.25098026000002
182878,"OfficeTeam #CustomerService #Job: Customer Service Representative/Order Entry -Kettering! (#KETTERING, OH) https://t.co/6i4Q6g4cv9 #Jobs",39.7434917,-84.0854432
141163,"Odd-even won’t fix Delhi’s air, but it will feed the selfishness of Delhi’s… https://t.co/XWxPKHmj0x #Uncategorized https://t.co/szI2UB3woQ",33.97866994,-118.24790955
132527,&lt;pengo&gt; i dont really care if i'm not normal.. so long as i'm abnormal within the normal range of abnormality.,37.6990205,-123.01224882
129002,"Accident, right lane blocked in #SouthTampa on Gandy Blvd EB between Gandy Brg and Selmon Expy, stop and go traffic back to Gandy Brg",27.890620000000002,-82.54158000000001
169439,Colt M Wise County Animal Shelter Decatur Tx more info on Facebook at Available Carolina Dogs… https://t.co/A3bRTTtUlk,33.199295,-97.6023788
20220,"ulovinme
#jalexstudio 
#jalexphotos @ Claremont, California https://t.co/ZF8UyZlhZx",34.11,-117.72
131901,"Design Engineer, 16-0296 - Emerson Electric Co: (#Dayton, OH) https://t.co/y2fFj0fqmf #Engineering #Job #Jobs https://t.co/sHzeknhLIY",40.2105956,-84.7524482
55844,Pumpkins at the palace! 👻👻 #smashingpumpkings #louisvillepalacetheater @ Louisville Palace https://t.co/Ye3oR0XSDV,38.24794427,-85.75773764
59289,Sorry just kidding :) https://t.co/VcPTvhwlPr,41.732675,-71.19845699999999
182206,"#Healthcare #Job alert: RN Registered Nurse Travel Nurse | Supplemental Health Care | #Vineland, NJ https://t.co/OHI2Qz5fRL #Jobs #Hiring",39.478782700000004,-75.0377502
60462,Happy Friday! I'm back in the mix at 9pm @mega949... ivan_sr12 got me wondering if being around… https://t.co/uHQYLARIMw,25.97382,-80.23938000000001
83331,Yessss .... Love a good fill in :) @ Mi Mi Nails https://t.co/VXVU9xbJ5D,40.164227000000004,-84.96625299999998
41642,I'm at Roof Sushi N Bar - @roofsushibar w/ @amendevil https://t.co/KdHgKmOeHD,19.34455299,-99.18828583
25769,Hanging with an old friend Jose and his daughter Vanessa....… https://t.co/54vE5wbTYX,36.70550720000001,-121.6112054
119944,"[ Sismos USGS ] M 0.6 - 7km W of Cobb, California: Time2016-04-15 15:18:21 UTC2016-04-15 08:18:21 -07:00 at ep... https://t.co/q7W3AVCOp5",38.8301659,-122.80583190000002
100156,• @emilymblue found my mom at the @BallState alumni center. Had no idea she was there. https://t.co/GtWCOgKHoW,40.41722018,-86.89123530000002
107106,"Coming back to NYC next week, playing for @soupnyc @tbabrooklyn with @chris_patrick @djablogic… https://t.co/xWBmdKylkY",40.71120874,-73.96638876999998
73379,Opened Graffiti request via android at 729 Clay St https://t.co/FwFh0Oy0HT. 733 clay. https://t.co/nyg1iG5noy,37.79424,-122.405372
154240,"#LosAngeles, CA #IT #Job: IS Security Manager at City National Bank https://t.co/YSaDf9oL6D #Jobs #Hiring",34.0522342,-118.24368490000002
29323,Drinking a Conduplico Immundus Monachus by @ThomasCreekBeer at @upstatebeerco — https://t.co/be7OZXub0O,34.8381,-82.40700000000001
38450,"Can you recommend anyone for this #job? State Tax Manager - https://t.co/cLi8pMHtDZ #Deerfield, IL #Accounting https://t.co/Eid4A7eDuR",42.171136499999996,-87.8445119
121587,"See our latest #Atlanta, GA #job and click to apply: Sales Associate, J.Crew Retail, Perimeter Mall - https://t.co/t7irgZK9Ni #Sales",33.9260395,-84.34105859999998
34876,I'm at Mens Factory https://t.co/vTm99kdD07,19.58322376,-99.0234344
179026,This #Sales #job might be a great fit for you: Inside Sales Executive - K-8 Education... - https://t.co/xWvxAU0F7J https://t.co/qOtFGx7I41,42.0450722,-87.68769690000002
153858,get your tickets for tomorrow nights spectacle in Atlantic City right here! https://t.co/Fr109fd4sI,39.37757035,-74.43453069
65100,#ImAFake #TheUsed #TheUsed15 #15thAnniversaryTour #InLoveAndDeath @wearetheused - 4/13/16 (Part… https://t.co/VcB31wppkP,33.436690000000006,-111.94413999999999
131684,"1408 Victorson St, Houston, TX 77015, $59,536 2 beds, 1 bath https://t.co/uTTb1MpBpa",29.76759911,-95.15879822
120282,Me &amp; Nef cjhungry &amp; His Date #MommaWallace At The   KICKS Premier At @tribecafilmfest Film… https://t.co/pSOwiQRwFk,40.74534246,-73.99872544
172788,"#Hospitality #Job in #Hanover, MA: Team Member-(Cashier;Cook;Shift Leader) at D'Angelo https://t.co/9O06KQHNhn #Jobs #Hiring #CareerArc",42.1162217,-70.8476708
168776,"Thursdays on Canal. @ Canal Street, New Orleans https://t.co/HQMKDBrhcO",29.9554,-90.0721
123102,"Want to work in #Patchogue, NY? View our latest opening: https://t.co/LP5dYsjzdL #Manufacturing #Job #Jobs #Hiring",40.765653799999995,-73.0151084
167954,"Retail Sales - Shoes - Nordstrom: (#Hurst, Texas) https://t.co/f65ZGcGj6Y #Retail #Job #Jobs #Hiring #CareerArc",32.82346210000001,-97.1705678
33217,"HOW MUCH OF YOUR ""I"" IS IN SOMEONE ELSE'S ""EYE""?",43.8456936,-79.0040084
27575,Out with my boys. #proudmama @ Westfield Valencia Town Center https://t.co/nNaZ03aaZ6,34.41578086,-118.55787476
169043,"Want to work at Tractor Supply Company? We're #hiring in #Brentwood, TN! Click for details: https://t.co/rnt50hyjif #Marketing #Job #Jobs",36.0331164,-86.7827772
151377,"If you're a #Pharmaceutical professional in #SantaMonica, CA, check out this #job: https://t.co/620jsWzlNH #Hiring",34.01945429999999,-118.4911912
29532,"a•p•p•r•e•c•i•a•t•i•o•n

the spontaneous dance parties, the shared tears, the laugh until we cry… https://t.co/KtelUcTRK2",35.1657374,-84.86986098
96234,"Dell: Firewall Security Sr. Analyst (Day Shift Device Management Team) Atlanta GA... (#Lombard, IL) https://t.co/JDeQikNY79 #ProjectMgmt",41.8800296,-88.00784350000002
107385,"#CareerArc #Retail #Job alert: Shift/Team Leader-Retail Sales | Speedway | #ArlingtonHeights, IL https://t.co/nL8ApGQZBq #Jobs #Hiring",42.0883603,-87.9806265
124783,"If you're a #Legal professional in #StevensPoint, WI, check out this #job: https://t.co/dW6CF7NlVv #Hiring #CareerArc",44.5235792,-89.574563
104253,"#Louisville, KY #Sales #Job: Assistant Store Manager LYNDON at Genuine Parts NAPA https://t.co/ikAt2F5tvp #Jobs #Hiring #CareerArc",38.24,-85.76000000000002
62862,"I'm at Sterling Theater in Sterling, IL https://t.co/IYHZ2q5EwB",41.78904893,-89.69643831
71136,"@grwoobie @jwmc @DailyNewsBin We will see. U do understand those ""emails"" were not considered classified at the time. Powell, Rice guilty 2",40.17936142,-105.15116447
17694,"68.2F (Feels: 68.2F) - Humidity: 89% - Wind: 6.9mph E - Gust: 9.2mph - Pressure: 1008.8mb - Rain: 0.09"" #weather https://t.co/75yzNJjEvP",29.875016,-92.218675
108786,Time to get my vacation buzz going! #DayDrunk on the agenda! @ Krystal Grand Punta Cancun https://t.co/5pSWgOdxlG,21.13441133,-86.74331023000002
117640,"@TheView @ravensymone , what r u talking bout, a hotdog been a hotdog since b4 u was born",40.649303100000004,-73.96398218
120938,"Can you recommend anyone for this #job? Carhop/Skating Carhop (Server) - https://t.co/uGQpv049Lb #SONIC #LittleRock, AR #Hospitality #Hiring",34.6563585,-92.426974
109603,@Jo_Lomax Trying to order? Learn how to enable Tweet Ordering in your Pizza Profile: https://t.co/zUmEcYM652 [12:22:47 EDT],42.318795,-83.68283520000001
87732,"Can you recommend anyone for this #Aerospace #job? https://t.co/ZQJuJ8riC7 #Beltsville, MD #Hiring",39.034831700000005,-76.9074739
101145,"Want to work at WM? We're #hiring in #Harvey, LA! Click for details: https://t.co/NNk8ULq4u3 #Transportation #Veterans #Job #Jobs",29.9035387,-90.0772944
1179,"We're #hiring! Click to apply: Customer Service Associate I - https://t.co/hnUgcN9zNW #CustomerService #Akron, OH #Job #Jobs",41.081444700000006,-81.51900529999999
131037,"https://t.co/uyzS3s0Y0I 
Ending Soon 😊💄😊💄",29.07235667,-81.32969
191294,Founders Dirty Bastard now available on tap. https://t.co/vohkJyfJmS @foundersbrewing #BeerMenus,39.268010499999995,-84.26006889999998
128289,"Love! Awesome staff! Learning truly lives here! (@ Julia Goldstein Early childhood Education Center in St Louis, MO) https://t.co/cbQ7zw6zGr",38.65965533,-90.30839706
94765,"Just posted a photo @ Silver Spring, Maryland https://t.co/yxMCGZzWS4",39.0042,-77.01900000000002
70299,I'm at Marcus Ridge Cinema - New Berlin - @marcus_theatres for The Jungle Book in Disney Digital 3D https://t.co/5MVygVP4XR,42.94959739,-88.10651935999998
32744,A Friday night in the DMV.... @ Bar Louie https://t.co/8rU1ALQql2,39.05160733,-77.45424405
169446,Day off #sean #southstreetseaport #nofilter #sexybeast #nyc #ny #spring #flower #boy #boyfriend… https://t.co/wIs4BIgbo3,40.7070045,-74.0035553
12884,"Happy bday to my cuzzo @_mayathemuse , love you gorgeous 🍾✌🏾️ @ KABIN https://t.co/eqqFShTjQe",38.90801,-77.04228999999998
19760,"Electric Feel by MGMT is #nowplaying in Thumb Coast Brewing Co., Port Huron.  Download it now at https://t.co/7BqJo3xj6M",42.975489,-82.42236699999998
203271,"This #Nursing #job might be a great fit for you: INFUSION 4 RN III - https://t.co/oa6evGCTeH #LittleRock, AR https://t.co/pXCiW4QBF0",34.7464809,-92.2895948
84210,"This #Engineering #job might be a great fit for you: Engineering &amp; Physics, Adjunct - https://t.co/AlOoxJRIk7 #Edmond, OK #Hiring",35.658449299999994,-97.4736267
120517,"@JO310JO Yeah, that was fucked up. Left him there passed out with all that shit laying around. SMFH",33.9757456,-118.41426489999999
195337,"Can you recommend anyone for this #Transportation #job? https://t.co/9mL29T4S1l #BERWYN, IL #Hiring #CareerArc",41.8232364,-87.8022189
82751,"Can you recommend anyone for this #job? Registered Nurse RN Travel ED Emergency Department - https://t.co/OAntUKAZHy #BlueIsland, IL",41.657256200000006,-87.68004860000002
101779,"#CareerArc #Hospitality #Job alert: QC | Panera Bread | #Springfield, NJ https://t.co/pwUQxPJhLC #parttime #Veterans #Jobs #Hiring",40.6852195,-74.3244323
170138,Artrageous! This was a fun one :)  #cirquedusoleil #inspired #makeupartist #bodypaint… https://t.co/FJOk8mLYr9,36.175,-115.13600000000001
183734,"Healthy body. Sick mind. (@ MOM's Organic Market - @momsorganicmrkt in Fairfax, VA) https://t.co/ufTizvdXSm",38.87331685,-77.23033569
90088,Halestorm Concert @ The Cotillion https://t.co/sTvu7gcWeg,37.66812089,-97.47076205
69640,"This #BusinessMgmt #job might be a great fit for you: Services Architect - TDM - Grid Tools - https://t.co/jHfRZMezun #Irvine, CA #Hiring",33.6839473,-117.79469420000001
72015,The coolest people @ Redd's Biergarten https://t.co/1bB2mYO2xW,40.73478,-74.17046000000002
128195,"Want to work in #Burlington, MA? View our latest opening: https://t.co/OoXwRSy5cg #Sales #Job #Jobs #Hiring #CareerArc",42.5047161,-71.19562049999999
187639,JUST IN!! 2010 Mercedes E350 LUXURY! *ONLY 54K MILES *CLEAN… https://t.co/unhuWDHx7Y,32.8609,-96.88843
87547,"@jenemrob @j_rich The tone thing I get, but I’m not sure it’s a good idea to tell students they won’t get in trouble if they claim rape.",33.20044917,-87.52512796000002
49478,🌿 #fbf a Summer in #ny @ The High Line https://t.co/dVmURFTxNb,40.7406616,-74.0067978
19703,It's good to know we all equally suck at putt putt⛳️ @ Mount… https://t.co/oyFglNsilc,33.69274136,-78.88489770000001
187611,"Robert Half Finance &amp; Accounting #Accounting : Sr. Cost Accountant- Manufacturing required (lLuv) (#Atlanta, GA) https://t.co/iNfJp70QeB",33.8676889,-84.4645184
53562,#DrugViolation at 4124 Lake Underhill Rd. #orlpol #opd,28.5328984,-81.33278900000002
49283,Fish didn't wanna eat the worms so I though I'd give them a try 😂 @ Ozark National Forest https://t.co/eM30hTQVRR,36.09868,-94.34917
7490,Ms. Lauryn Hill held hundreds to ransom last night (more like morning) at the spellbinding Kings… https://t.co/6gK6N8L2cC,40.6459389,-73.9572678
29698,Bet you didn't think I did this in my free time. https://t.co/hii0PtH7NX,41.61082984,-87.94863305
63264,"Managed to squeeze in a swim before the ""severe thunderstorm"" alert. Feels good to be back in… https://t.co/7bTEnxUF0K",25.74849404,-80.37681207999998
188990,"Want to work in #SanAntonio, TX? View our latest opening: https://t.co/rkawRtxTSz #Hospitality #restaurantjobs #Job #Jobs #Hiring #CareerArc",29.4854054,-98.4513272
113002,@Feb27Song @hamptonbhw @GlamisHaro @joshgroban @Lu_Groban Happy Friday Susie and all!,40.21667861,-74.25747585000002
95876,"#ManchesterVillage, VT #Hospitality #Job: Dishwashers at HEI Hotels &amp; Resorts https://t.co/gSq9tnwDMs #Jobs #Hiring #CareerArc",43.1614317,-73.07220529999998
66299,"A tease for warm weather but we took advantage 👌🏽🐶 @ Erie, Pennsylvania https://t.co/SpcUpDTZtu",42.1145,-80.0762
201318,"Advanced Medical Support Assistant -... - Department of Veterans Affairs: (#Boston, MA) https://t.co/vmyXgFuxav #Healthcare #Veterans #Job",42.360082500000004,-71.0588801
152176,Always leading men into traps. #LA @ Hollywood Boulevard https://t.co/gCX5GzK9uo,34.10138889,-118.32666667
43554,The @op_hawkeye TEAM 31 Auction ~ your opportunity to support Special Operations Gold Star… https://t.co/6Zbi4MkMXD,38.9283,-77.1754
91410,"Join the Aerotek team! See our latest #Aerospace #job opening here: https://t.co/LGFTBkFupm #Shakopee, MN #Hiring",44.79739620000001,-93.5272861
33422,Down Here in Hell with You @ Backdrop https://t.co/wTkJIzKvEl,40.68148153,-73.97971592
76068,Round two with the best ✌🏻️ #bg(host)s(qua)d @ Formal https://t.co/C3cmR23ukG,38.84502434,-77.1925916
